Afornecedo,Designação Fatura,Conta,Nome da co,Doc  nome ,N  contrib,Doc  inici,Doc  nome1,Elegível?
"CONFEÇOES LINHA LONGA, LDA",Confecções,621213.0,Sub Confecção - MN Tx Normal,V/ Nota de Crédito,513003495,PT,Compras,0
"LURDES SAMPAIO, SA.",Matérias Primas,317213.0,Dev MP MN Tx Normal,V/ Nota de Crédito,502422149,PT,Compras,0
"LURDES SAMPAIO, SA.",Matérias Primas,317213.0,Dev MP MN Tx Normal,V/ Nota de Crédito,502422149,PT,Compras,0
"REALFIO-TEXTEIS, LDA.",Matérias Primas,312113.0,MP MN Tx Normal,V/ Factura,501131477,PT,Compras,0
"EDITE SOUSA UNIPESSOAL, LDA",FITA ELASTICA REF. 75T10,312113.0,MP MN Tx Normal,V/ Factura,507612825,PT,Compras,0
"DHL EXPRESS PORTUGAL, LDA.",Custos adicionais c/ compras,3128214.0,Cust Adic MP MN Isento,V/ Factura S,500731993,PT,Compras OBS,0
"FEDEX EXPRESS PORTUGAL, UNIPESSOAL LDA",Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,503629391,PT,Compras OBS,0
"JORACARSIL-INDUSTRIA DE PASSAMANARIAS, LDA.",APLICAÇAO DE PONTEIRA DE PLASTICO,312213.0,MS MN Tx Normal,V/ Factura,501836403,PT,Compras,0
"CORREIA & CARDOSO, LDA.",Ferramentas e utensílios - Iva ded.,6231113.0,Ferra e Utens MN Tx Normal,V/ Factura S,500077029,PT,Compras OBS,0
Fornecedor Compras a Dinheiro MN,Conservação e Reparação - Iva ded. - L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Vd. Dinheiro,509079245,PT,Caixa,1
"NILORN PORTUGAL - INDUSTRIA ETIQUETAS, LDA.",ETIQUETA BANDEIRA WHITE - LA-FG-P22,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,502249196,PT,Compras,0
"DHL EXPRESS PORTUGAL, LDA.",Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,500731993,PT,Compras OBS,0
"LUIS PIMENTA - ETIQUETAS TEXTEIS, UNIPESSOAL, LDA",ETIQUETA COMPOSIÇÃO ESTAMPADA - ICONIC - ARMEDANGELS,312213.0,MS MN Tx Normal,V/ Factura,508281865,PT,Compras,0
"LURDES SAMPAIO, SA.",JERSEY 100%CO ORGANICO 150GRS - LS85/S18-A,312113.0,MP MN Tx Normal,V/ Factura,502422149,PT,Compras,0
ROLAMINHO MAQUINAS E FERRAMENTAS LDA,CUBO ACOPLAMENTO,62263113.0,Equip. Bás. Máquinas MN Tx Normal,V/ Factura S,503683787,PT,Compras OBS,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",CORDÃO REDONDO 100%PES C/ PONTEIRAS PLÁSTICO,312213.0,MS MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"YKK PORTUGAL - ACESSÓRIOS PARA VESTUÁRIO, LDA.","FECHO DE METAL PRATEADO NATULON N.5, FITA PES REC. S/ DIVISI",312213.0,MS MN Tx Normal,V/ Factura,501205012,PT,Compras,0
"NILORN PORTUGAL - INDUSTRIA ETIQUETAS, LDA.",ETIQUETA BANDEIRA WHITE - LA-FG-P22,312213.0,MS MN Tx Normal,V/ Factura,502249196,PT,Compras,0
VALERIUS HUB SOCIEDADE UNIPESSOAL LDA,Limpeza Geral,621913.0,Sub Outros Serviços MN Tx Normal,V/ Factura S,516073664,PT,Compras OBS,0
VALERIUS HUB SOCIEDADE UNIPESSOAL LDA,Limpeza Geral,621913.0,Sub Outros Serviços MN Tx Normal,V/ Factura S,516073664,PT,Compras OBS,0
VALERIUS HUB SOCIEDADE UNIPESSOAL LDA,Limpeza Geral,621913.0,Sub Outros Serviços MN Tx Normal,V/ Factura S,516073664,PT,Compras OBS,0
VALERIUS HUB SOCIEDADE UNIPESSOAL LDA,Limpeza Geral,621913.0,Sub Outros Serviços MN Tx Normal,V/ Factura S,516073664,PT,Compras OBS,0
VALERIUS HUB SOCIEDADE UNIPESSOAL LDA,Limpeza Geral,621913.0,Sub Outros Serviços MN Tx Normal,V/ Factura S,516073664,PT,Compras OBS,0
"REALFIO-TEXTEIS, LDA.",LINHA ECO PENVIAN 120 (RECICLADA) 5000MTS,312113.0,MP MN Tx Normal,V/ Factura,501131477,PT,Compras,0
"SHARECYBERIT , LDA",Contabilidade,6224413.0,Contabilidade MN Tx Normal,V/ Factura S,515073580,PT,Compras OBS,0
VALERIUS HUB SOCIEDADE UNIPESSOAL LDA,Limpeza Geral,621913.0,Sub Outros Serviços MN Tx Normal,V/ Factura S,516073664,PT,Compras OBS,0
VALERIUS HUB SOCIEDADE UNIPESSOAL LDA,Limpeza Geral,621913.0,Sub Outros Serviços MN Tx Normal,V/ Factura S,516073664,PT,Compras OBS,0
"NORMAC-APOIO À INDUSTRIA TEXTIL, LDA.",Matérias Primas,62263113.0,Equip. Bás. Máquinas MN Tx Normal,V/ Nota de Crédito,503484750,PT,Compras,0
PAPELARIA EXPRESSO - PAULO ALEXANDRE M. S. CARVALHO,"Limpeza, Higiene e Conforto - Iva Dedutivel",626713.0,"Limpeza, hig, conforto MN Tx Normal",V/ Factura S,188796452,PT,Compras OBS,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",FITA OMBROS REDE - NYLON REF.678 6MM,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
PAPELARIA EXPRESSO - PAULO ALEXANDRE M. S. CARVALHO,"Limpeza, Higiene e Conforto - Iva Dedutivel",6233113.0,Mat. Escrit. MN - Tx Normal,V/ Factura S,188796452,PT,Compras OBS,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ.CARTÃO COS68502+68533 100%CO ORG EUROPA,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"ADB - AGUAS DE BARCELOS, SA.",Agua - Iva Dedutivel,624311.0,Água MN Tx Reduzida,V/ Factura S,506911314,PT,Compras OBS,0
"ADB - AGUAS DE BARCELOS, SA.",Agua - Iva Dedutivel,624311.0,Água MN Tx Reduzida,V/ Factura S,506911314,PT,Compras OBS,0
"DHL EXPRESS PORTUGAL, LDA.",Transportes,6253113.0,Transp Mercad Normal MN Tx Normal,V/ Factura S,500731993,PT,Compras OBS,1
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ.CARTAO COS68502,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"ADB - AGUAS DE BARCELOS, SA.",Agua - Iva Dedutivel,624311.0,Água MN Tx Reduzida,V/ Factura S,506911314,PT,Compras OBS,0
"LUIS PIMENTA - ETIQUETAS TEXTEIS, UNIPESSOAL, LDA","Etiqueta Autocolante ""Singular""",312213.0,MS MN Tx Normal,V/ Factura,508281865,PT,Compras,0
Fornecedor Compras a Dinheiro MN,Comunicação Correios -  Iva Dedutivel,6262314.0,Correio MN Isento,V/ Vd. Dinheiro,500077568,PT,Caixa,0
"PLASRIO - SOCIEDADE DE PLASTICOS, LDA.",Saco PEBD,312313.0,Embalagens MN Tx Normal,V/ Factura S,506558797,PT,Compras OBS,0
"ADB - AGUAS DE BARCELOS, SA.",Agua - Iva Dedutivel,624311.0,Água MN Tx Reduzida,V/ Factura S,506911314,PT,Compras OBS,0
"ADB - AGUAS DE BARCELOS, SA.",Agua - Iva Dedutivel,624311.0,Água MN Tx Reduzida,V/ Factura S,506911314,PT,Compras OBS,0
"ADB - AGUAS DE BARCELOS, SA.",Agua - Iva Dedutivel,624311.0,Água MN Tx Reduzida,V/ Factura S,506911314,PT,Compras OBS,0
"EDITE SOUSA UNIPESSOAL, LDA",ANILHA PLASTICA P/ ILHO,312213.0,MS MN Tx Normal,V/ Factura,507612825,PT,Compras,0
"ADB - AGUAS DE BARCELOS, SA.",Agua - Iva Dedutivel,624311.0,Água MN Tx Reduzida,V/ Factura S,506911314,PT,Compras OBS,0
"ABREU - CARGA E TRANSITO,LDA",Transportes,6253114.0,Transp Mercad Normal MN Tx Isento,V/ Factura S,503142263,PT,Compras OBS,1
"ADB - AGUAS DE BARCELOS, SA.",Agua - Iva Dedutivel,624311.0,Água MN Tx Reduzida,V/ Factura S,506911314,PT,Compras OBS,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",FITA OMBROS REDE - NYLON REF.678 6MM,312113.0,MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"JUNIUS - TÊXTEIS - UNIPESSOAL, LDA",VESTIDO SENHORA 91%CO 9%EL,621113.0,Sub Corte -MN Tx Normal,V/ Factura,506206076,PT,Compras,0
"BOTTONIFICIO PADANO, S.P.A.",BOTAO 4 FUROS,312223.0,MS MC Tx Normal,V/ Factura,00223470287,Outros,Compras,0
PT STORE - PEDRO TIAGO STORE UNIPESSOAL LDA,Material Informático - Iva Dedutivel,6233213.0,Eq. Inf./ Software MN - Taxa Normal,V/ Factura S,516458124,PT,Compras OBS,0
"JUNIUS - TÊXTEIS - UNIPESSOAL, LDA",VESTIDO SENHORA 91%CO 9%EL,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,506206076,PT,Compras,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ.CARTAO COS68502,312213.0,MS MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",Custos adicionais c/ compras,312213.0,MS MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ.CARTÃO COS68502+68533 100%CO ORG EUROPA,312213.0,MS MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"CONFECÇÕES DE MILHAS, LDA",VESTIDO HOODIE SENHORA 100%CO ORGANICO,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,505418517,PT,Compras,0
"FERVI, IMPORTAÇÃO E EXPORTAÇÃO, S.A.",JERSEY 100%CO 160GR RISCAS,312113.0,MP MN Tx Normal,V/ Factura,501731440,PT,Compras,0
"ALIVANA-TÊXTEIS, LDA",Confecções,621213.0,Sub Confecção - MN Tx Normal,V/ Nota de Crédito,507738390,PT,Compras,0
"ALIVANA-TÊXTEIS, LDA",Embalagens,621613.0,Sub Embal MN Tx Normal,V/ Nota de Crédito,507738390,PT,Compras,0
"ALIVANA-TÊXTEIS, LDA",TSHIRT HOMEM 100%CO ORG GOTS,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,507738390,PT,Compras,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ. AUTOC. TURQUIA HMINC98317,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"ADB - AGUAS DE BARCELOS, SA.",Agua - Iva Dedutivel,624311.0,Água MN Tx Reduzida,V/ Factura S,506911314,PT,Compras OBS,0
"ADB - AGUAS DE BARCELOS, SA.",Agua - Iva Dedutivel,624311.0,Água MN Tx Reduzida,V/ Factura S,506911314,PT,Compras OBS,0
"ÉRIUS - TEXTEIS, SA.",ESTAMPADO,621313.0,Sub Lav MN Tx Normal,V/ Factura,509577547,PT,Compras,0
"SOMELOS TECIDOS, SA.",TECIDO 100%CO - 1.50MT - REF. DAISY,312113.0,MP MN Tx Normal,V/ Factura,502443090,PT,Compras,0
"BORDADOS JOAQUIM O. & OLIVEIRA, LDA.",BORDADO AMOSTRAS,621713.0,Sub Bord MN Tx Normal,V/ Factura,502516305,PT,Compras,0
"MODELMALHAS - INDUSTRIA DE MALHAS, LDA",CERTIFICAÇÕES GOTS,626821113.0,Certificações/Auditoria MN Tx Normal,V/ Factura,504262157,PT,Compras,0
"ADB - AGUAS DE BARCELOS, SA.",Agua - Iva Dedutivel,624311.0,Água MN Tx Reduzida,V/ Factura S,506911314,PT,Compras OBS,0
"MARCOS DA SILVA MARTINS & Cª, LDA",Conservação e Reparação Eq. basico - IVA ded,62263113.0,Equip. Bás. Máquinas MN Tx Normal,V/ Factura S,505519038,PT,Compras OBS,0
"NOS COMUNICAÇÕES, SA.",Comunicação Telefone -  Iva Dedutivel,6262213.0,Internet MN Tx Normal,V/ Factura S,502604751,PT,Compras OBS,0
"REALFIO-TEXTEIS, LDA.",Matérias Primas,312113.0,MP MN Tx Normal,V/ Factura,501131477,PT,Compras,0
Mainetti (UK) Ltd,SACO REISS 100%RC 250MM X 360MM + 70MM FLAP - S4,312334.0,Embalagens OM Isento,V/ Factura,682865684,Outros,Compras,0
"CLOTHIUS - TECELAGEM, SA",AMOSTRAS,621313.0,Sub Lav MN Tx Normal,V/ Factura,510800599,PT,Compras,0
"CROBEL INDUSTRIA DE ETIQUETAS, LDA.",Etiquetas,312313.0,Embalagens MN Tx Normal,V/ Factura S,505197839,PT,Compras OBS,0
"MARCOS DA SILVA MARTINS & Cª, LDA",Conservação e Reparação Eq. basico - IVA ded,62263113.0,Equip. Bás. Máquinas MN Tx Normal,V/ Factura S,505519038,PT,Compras OBS,0
Mainetti (UK) Ltd,SACO REISS 100%RC 250MM X 360MM + 70MM FLAP - S4,3128234.0,Cust Adic MP OM Isento,V/ Factura,682865684,Outros,Compras,0
Luno Tekstil Konfeksiyon San Ve Tic Ltd,JERSEY 81%PA 19%EA 120GRS - LUXY-S FM-1035 (L-2396),3128234.0,Cust Adic MP OM Isento,V/ Factura,69090450426,Outros,Compras,0
"ALIVANA-TÊXTEIS, LDA",TSHIRT SENHORA 50%CO ORG 50%CO REC GRS,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,507738390,PT,Compras,0
"ANTÓNIO BARROSO MALHAS, LDA",INTERLOCK 100%CO 220 GRS - FIO 40/1,621513.0,Sub Estamp MN Tx Normal,V/ Factura,501215522,PT,Compras,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ. AUTOC. TURQUIA HMINC98317,312213.0,MS MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"FAMILITEX - TECELAGEM, LDA",FIOS 100% CO ORGANICO,312113.0,MP MN Tx Normal,V/ Factura,504389637,PT,Compras,0
BARCELBORDADOS-GAB. TECNICO DE FILMES E BORDADOS,BORDADO AMOSTRAS,621713.0,Sub Bord MN Tx Normal,V/ Factura,504262122,PT,Compras,0
FERSIL CONSTRUCAO CIVIL E COMPRA E VENDA PROPRIEDADES L,Rendas e alugueres - Fração N Rua do Arranjinho nº121,6261114.0,Renda Edificio MN-Isenta,V/ Factura S,501583734,PT,Compras OBS,0
"ANTÓNIO BARROSO MALHAS, LDA",INTERLOCK 100%CO ORGANICO 220GRS,621413.0,Sub Ting MN Tx Normal,V/ Factura,501215522,PT,Compras,0
"ANGELO COUTO, C. RIBEIRO & L. CARVALHO, - S.R.O.C.",Honorários ROC - Iva Dedutivel,6224113.0,ROC MN Tx Normal,V/ Factura S,502584548,PT,Compras OBS,0
"JUNIUS - TÊXTEIS - UNIPESSOAL, LDA",VESTIDO SENHORA 91%CO 9%EL,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,506206076,PT,Compras,0
"ALIVANA-TÊXTEIS, LDA",TSHIRT SENHORA 100%CO,621613.0,Sub Embal MN Tx Normal,V/ Factura,507738390,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA",RIB 1X1 100%CO ORGANICO 200GR GOTS,312113.0,MP MN Tx Normal,V/ Factura,510800599,PT,Compras,0
"ÉRIUS - TEXTEIS, SA.",ESTAMPADO,621513.0,Sub Estamp MN Tx Normal,V/ Factura,509577547,PT,Compras,0
Luno Tekstil Konfeksiyon San Ve Tic Ltd,JERSEY 81%PA 19%EA 120GRS - LUXY-S FM-1035 (L-2396),312134.0,MP OM Isento,V/ Factura,69090450426,Outros,Compras,0
TERTULIA POSITIVA - LDA,TSHIRT SENHORA 100%CO ORG OCS,621613.0,Sub Embal MN Tx Normal,V/ Factura,514702923,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA",FELPA AMERICANA,312113.0,MP MN Tx Normal,V/ Factura,510800599,PT,Compras,0
"BARCELTINGE - TINTURARIA, LDA.",JERSEY 100%CO 140G,621413.0,Sub Ting MN Tx Normal,V/ Factura,514824603,PT,Compras,0
"NGS MALHAS - EMPRESA DE MALHAS, SA.",CORDÃO ACHATADO 100%C0 10MM,312113.0,MP MN Tx Normal,V/ Factura,504273965,PT,Compras,0
"ANTÓNIO BARROSO MALHAS, LDA",INTERLOCK 100% CO ORGANICO 220GR,621413.0,Sub Ting MN Tx Normal,V/ Factura,501215522,PT,Compras,0
"ANTÓNIO BARROSO MALHAS, LDA","JERSEY 100%CO 160GR - EST.DIGITAL, FIO GAR. BRANCO",621413.0,Sub Ting MN Tx Normal,V/ Factura,501215522,PT,Compras,0
"RISCAS E ALFINETES - UNIPESSOAL, LDA",TSHIRT SENHORA 100%CO,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,514688483,PT,Compras,0
"ALIVANA-TÊXTEIS, LDA",CASACO SENHORA 100%CO ORGANICO,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,507738390,PT,Compras,0
FANCYPEOPLE - UNIPESSOAL LDA,SWEAT HOODIE SENHORA 100%CO ORGANICO,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,515776807,PT,Compras,0
"RIO MAU - CONFECÇÕES, LDA.",TSHIRT SENHORA 100%CO ORG OCS,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,504491210,PT,Compras,0
"VILARTEX - EMPRESA DE MALHAS VILARINHO,LDA","FELPA AMERICANA 100%CO ORG 310GRS JOGO 22"" 30",312113.0,MP MN Tx Normal,V/ Factura,500751676,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA",INTERLOCK 100% CO BCI 220G,312113.0,MP MN Tx Normal,V/ Factura,510800599,PT,Compras,0
"CLOTHIUS - TECELAGEM, SA",JERSEY 100%CO ORGANICO 150GR,312113.0,MP MN Tx Normal,V/ Factura,510800599,PT,Compras,0
FANCYPEOPLE - UNIPESSOAL LDA,TSHIRT SENHORA 100%CO ORG OCS,621213.0,Sub Confecção - MN Tx Normal,V/ Factura,515776807,PT,Compras,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Factura S,510418198,PT,Compras OBS,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Factura S,510418198,PT,Compras OBS,0
"COMPANHIA DE SEGUROS TRANQUILIDADE, SA.",Seguro Viatura Ligeira Passageiros,626302.0,Viat. Lig. Passageiros,V/ Factura S,500940231,PT,Compras OBS,0
"COMPANHIA DE SEGUROS TRANQUILIDADE, SA.",Seguro Leasing,626304.0,Leasing,V/ Factura S,500940231,PT,Compras OBS,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251215.0,Restauração MN Não Ded Tx Normal,V/ Factura S,510418198,PT,Compras OBS,0
Fornecedor Compras a Dinheiro MN,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Vd. Dinheiro,504661264,PT,Caixa,0
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Factura S,510418198,PT,Compras OBS,0
Fornecedor Compras a Dinheiro MN,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Vd. Dinheiro,504661264,PT,Caixa,0
"NASTROTEX - INDUSTRIA DE PASSAMANARIAS, LDA",ELASTICO 1 CM,312113.0,MP MN Tx Normal,V/ Factura,505034948,PT,Compras,0
"NILORN PORTUGAL - INDUSTRIA ETIQUETAS, LDA.",HANGTAG ARMEDANGELS - LA-HT-50-SP,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,502249196,PT,Compras,0
"LUIS PIMENTA - ETIQUETAS TEXTEIS, UNIPESSOAL, LDA",ETIQ COMPOSIÇÃO 032C,312213.0,MS MN Tx Normal,V/ Factura,508281865,PT,Compras,0
NILORN DISTRIBUTION CENTER GMBH,ETIQ. EM BRANCO PARA BOTÃO SSWC0000,3128223.0,Cust Adic MP MC Tx Normal,V/ Factura,312035634,Outros,Compras,0
"TRANSPORTES DE MERCADORIA ANTONIO CORREIA, LDA.",Transportes,6253114.0,Transp Mercad Normal MN Tx Isento,V/ Factura S,502990651,PT,Compras OBS,1
"TRANSPORTES DE MERCADORIA ANTONIO CORREIA, LDA.",Transportes,6253114.0,Transp Mercad Normal MN Tx Isento,V/ Factura S,502990651,PT,Compras OBS,1
CONTROLAUTO - CONTROLO TECNICO AUTOMOVEL S A,Conservação e Reparação - Iva ded. - L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Vd. Dinheiro,503123226,PT,Caixa,1
RIBALTAFELIZ - UNIPESSOAL LDA,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Factura S,510418198,PT,Compras OBS,0
"DHL EXPRESS PORTUGAL, LDA.",Custos adicionais c/ compras,3128214.0,Cust Adic MP MN Isento,V/ Factura S,500731993,PT,Compras OBS,0
"DHL EXPRESS PORTUGAL, LDA.",Transportes,6253114.0,Transp Mercad Normal MN Tx Isento,V/ Factura S,500731993,PT,Compras OBS,1
MANUEL HENRIQUE DIAS SOARES,Conservação e Reparação Edificios - Autoliquidação,6226215.0,Cons Edf. e O. Const. MN IVA Autoliquidação,V/ Factura S,158973194,PT,Compras OBS,0
"PLASRIO - SOCIEDADE DE PLASTICOS, LDA.",Saco PEBD,312313.0,Embalagens MN Tx Normal,V/ Factura S,506558797,PT,Compras OBS,0
NILORN DISTRIBUTION CENTER GMBH,ETIQ. EM BRANCO PARA BOTÃO SSWC0000,312223.0,MS MC Tx Normal,V/ Factura,312035634,Outros,Compras,0
"DHL EXPRESS PORTUGAL, LDA.",Custos adicionais c/ compras,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura S,500731993,PT,Compras OBS,0
"NASTROTEX - INDUSTRIA DE PASSAMANARIAS, LDA",ELASTICO DE DEBRUAR,312113.0,MP MN Tx Normal,V/ Factura,505034948,PT,Compras,0
"DHL EXPRESS PORTUGAL, LDA.",Transportes,6253114.0,Transp Mercad Normal MN Tx Isento,V/ Factura S,500731993,PT,Compras OBS,1
"NILORN PORTUGAL - INDUSTRIA ETIQUETAS, LDA.",HANGTAG ARMEDANGELS - LA-HT-50-SP,312213.0,MS MN Tx Normal,V/ Factura,502249196,PT,Compras,0
"PASSAMAR-PASSAMANARIAS MARTINS, LDA",Matérias Primas,312113.0,MP MN Tx Normal,V/ Factura,502321962,PT,Compras,0
"YKK PORTUGAL - ACESSÓRIOS PARA VESTUÁRIO, LDA.","FECHO DE METAL PRATEADO NATULON N.5, FITA PES RECICLADA, S/",312213.0,MS MN Tx Normal,V/ Factura,501205012,PT,Compras,0
"MASTERPAPER - PAPEIS E ACESSORIOS TEXTEIS, LDA",Plastico,312313.0,Embalagens MN Tx Normal,V/ Factura,505885859,PT,Compras,0
DEB S.R.L.,BOTÃO REF- 035-3156 - 24L,312223.0,MS MC Tx Normal,V/ Factura,03574260166,Outros,Compras,0
Fornecedor Compras a Dinheiro MN,Deslocações e estadas - Iva não ded. - refeições,6251219.0,Restauração MN Não Ded Tx Intermédia,V/ Vd. Dinheiro,515654094,PT,Caixa,0
"ENDESA ENERGIA, S.A.",Electricidade - Iva Dedutivel ou Isento,624111.0,Eletricidade MN Tx Reduzida,V/ Factura S,980245974,PT,Compras OBS,0
Fornecedor Compras a Dinheiro MN,Deslocações e estadas - Iva não ded. - refeições,6251216.0,Restauração MN Não Ded Base,V/ Vd. Dinheiro,515654094,PT,Caixa,0
MEONI E CIAMPALINI S.P.A.,LINKS P/ FECHOS 8MM,312223.0,MS MC Tx Normal,V/ Factura,03066330485,Outros,Compras,0
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",Etiqueta Comp.o ARMED ANGELS - LABELON,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
"FONTE VIVA - JET COOLER - AGUAS E CAFÉS, SA.",Rua Senhor dos Vales,626120513.0,Loc Op - Disp Agua MN Tx Normal,V/ Factura S,502127856,PT,Compras OBS,0
Fornecedor Compras a Dinheiro MN,Comunicação Correios -  Iva Dedutivel,6262314.0,Correio MN Isento,V/ Vd. Dinheiro,500077568,PT,Caixa,0
"FONTE VIVA - JET COOLER - AGUAS E CAFÉS, SA.",Renda Dispensador da Água,626120513.0,Loc Op - Disp Agua MN Tx Normal,V/ Factura S,502127856,PT,Compras OBS,0
"FONTE VIVA - JET COOLER - AGUAS E CAFÉS, SA.",Renda Dispensador da Água,626120513.0,Loc Op - Disp Agua MN Tx Normal,V/ Factura S,502127856,PT,Compras OBS,0
CONTROLAUTO - CONTROLO TECNICO AUTOMOVEL S A,Conservação e Reparação - Iva ded. - L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Vd. Dinheiro,503123226,PT,Caixa,1
DOURASIL INSPECCAO TECNICAS DE VEICULOS LDA,Conservação e Reparação - Iva ded. - L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Vd. Dinheiro,503117560,PT,Caixa,1
"IDEPA-INDUSTRIA DE PASSAMANARIAS, LDA.",ETIQ.CARTÃO COS68502+68553+98130 100%LYOCELL ASIA IT,3128213.0,Cust Adic MP MN Tx Normal,V/ Factura,507165608,PT,Compras,0
PAPELARIA EXPRESSO - PAULO ALEXANDRE M. S. CARVALHO,"Limpeza, Higiene e Conforto - Iva Dedutivel",626713.0,"Limpeza, hig, conforto MN Tx Normal",V/ Factura S,188796452,PT,Compras OBS,0
"AMENWORLD-SERVIÇOS INTERNET, SOC. UNIPESSOAL, LDA.",Trab. esp.- Avenças informáticas c/iva ded.,6221313.0,Serv Inform MN Tx Normal,V/ Factura S,507207629,PT,Compras OBS,0
"ABREU ARAUJO & SILVA, LDA",Conservação e Reparação - Iva não ded. Viaturas Passageiros,62264215.0,Cons Veic. Lig Passageiros MN Não Ded Tx Normal,V/ Factura S,500975914,PT,Compras OBS,1
"NASTROTEX - INDUSTRIA DE PASSAMANARIAS, LDA",FITA NASTRO 100% CO ORGANICO,312113.0,MP MN Tx Normal,V/ Factura,505034948,PT,Compras,0
"GNOTUS-SISTEMAS DE INFORMAÇÃO, LDA.",Avença Contrato de Assistência,6221313.0,Serv Inform MN Tx Normal,V/ Factura S,508668140,PT,Compras OBS,0
IBERTEX ETIQUETAJE INDUSTRIAL S.L.U,ETIQ. AUT. CÓD.BARRAS SUPL. COS CHINA IT,3128223.0,Cust Adic MP MC Tx Normal,V/ Factura,B53413597,Outros,Compras,0
"ABREU ARAUJO & SILVA, LDA",Conservação e Reparação - Iva ded. - L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Factura S,500975914,PT,Compras OBS,1
"ABREU ARAUJO & SILVA, LDA",Conservação e Reparação - Iva ded. - L. Mercadorias,62264113.0,Cons Veic. Lig Mercadorias MN Tx Normal,V/ Factura S,500975914,PT,Compras OBS,1
"IDOBAR - EQUIPAMENTO DE ESCRITÓRIO, LDA",Material de Escritório - Iva Dedutivel,6233113.0,Mat. Escrit. MN - Tx Normal,V/ Factura S,501945954,PT,Compras OBS,0
